"Id","Category","Slug","Name","Original name","Production year","Episodes","Seasons","Duration","Description","Genres","Genres2","Genres3","Country","Age"
"2e9a43e7-beb1-4ed6-8e34-e5565a3a5a96","1","partizany-v-stepyah-ukrainy","Партизаны в степях Украины","Guerrillas in the steppes of Ukraine","1943",,,,,"Драма","Военные",,"1","16"
"2e9c44d9-5b87-420a-b6c5-bccb0e3e55d7","1","doch-moryaka","Дочь моряка","The Daughter of a Sailor","1941",,,,,"Драма",,,"1","12"
"2ea2ef8c-879a-460d-971b-4e4172f866c8","1","koroleva-lda","Королева льда","Ice Queen","2008",,,,,"Мелодрама",,,,"16"
"2ec9de46-232a-46f4-b219-f3689b3e9d69","1","den-chudesnyi-823d4044-3626-4d09-aea3-5e79ae644eb4","День чудесный",,"1975",,,,,,,"Мультфильм","1","6"
"2edf29aa-b96a-4294-9ba0-48b4c6fd3c90","1","drenny-santa","Дрэнны Санта","Bad Santa","2003",,,,,"Драма","Комедия","Криминал",,"16"
"2eec9918-e0e8-4014-8dff-7f5f6e704a8c","1","printsessa-i-drakon-bfc099ed-511d-497a-834b-50f102c30a1d","Принцесса и дракон",,"2018",,,,,,"Фантастика",,,"6"
"2f009979-0e93-4683-a4c2-8a0f4acb82f9","1","kak-izbavitsya-ot-ostalnyh","Как избавиться от остальных","Hvordan vi slipper af med de andre","2007",,,,,"Комедия",,"Фантастика","2","16"
"2f090580-6e0f-482f-a94b-7843e49e7391","1","etim-utrom-v-nu-iorke","Этим утром в Нью-Йорке","The Angriest Man in Brooklyn","2014",,,,,"Драма",,"Комедия","2","16"
"2f091498-9a8c-4e66-a9ec-d201e7d27275","1","knizhnyi-klub-uhd","Книжный клуб UHD","Book Club UHD","2018",,,,,,"Комедия","Мелодрама","2","16"
"2f0d1542-0f54-4f87-b831-51dbd9a76296","1","malisa-v-strane-chudes","Малиса в стране чудес","Малиса в стране чудес","2009",,,,,"Фантастика",,,,"6"
"2f0d7c98-98b4-4723-83a9-e9611e6e69b3","1","muzhchina-kotorogo-slishkom-silno-lubili","Мужчина, которого слишком сильно любили","L'homme qu'on aimait trop","2014",,,,,"Драма",,,"2","16"
"2f222023-c729-4815-8ae8-e79039e56943","1","golye-pertsy","Голые перцы","Search Party","2014",,,,,,"Комедия",,"2","18"
"2f2dbcef-ed0c-4743-8865-b0badf766554","1","spasite-nashi-dushi","Спасите наши души","Save Our Souls","1960",,,,,,"Мелодрама","Приключения","1","16"
"2f325b23-bf8d-4c65-b1ee-e17430fb0524","1","pochemu-ischezla-shapka-nevidimka","Почему Исчезла Шапка Невидимка","Why did Cap of invisibility disappear?","1991",,,,,,"Детям","Мультфильм","1","6"
"2f6b8439-f87e-467e-a4d4-052e010cdda2","1","vokrug-sveta-za-80-dnei-seriya-2","Вокруг света за 80 дней. Серия 2","Вокруг света за 80 дней. Серия 2","1972",,,,,"Комедия",,"Мультфильм",,"6"
"2f759cd2-f7fb-4e80-be19-d06c8b653a5e","1","the-tokyo-project","Проект «Токио»","Tokyo Project","2017",,,,,,"Драма",,"2","16"
"2f7aa896-7584-44c8-9bce-f2f734b0fc35","1","kollektor-8546d355-8960-4137-8740-7743c65c200d","Коллектор",,"2016",,,,,"Драма","Триллер",,,"16"
"2f838e49-de22-4c58-ae35-3b2088dddb47","1","mest-pushistyh","Месть пушистых","Furry Vengeance","2010",,,,,,"Комедия",,"2","6"
"2f897386-c1ab-4d71-983b-baca6b35891a","1","mama-rodnaya-lubimaya","Мама, родная, любимая...","Mother, darling, beloved...","1986",,,,,"Драма",,,"1","16"
"2f89dfa7-6cd8-490a-b9ac-db380f7aa216","1","iz-zhitiya-ostapa-vishni","Из жития Остапа Вишни","From the life of Ostap Vushnya","1991",,,,,,"Драма",,"1","16"
"2f8cd3df-cbc0-4182-a262-3200c57f97f2","1","zhila-byla-lubov","Жила-была любовь","Once There was Love","2012",,,,,"Мелодрама",,,,"12"
"2f914186-b3f1-4475-b7ba-de9d72260fc3","1","svadebnyi-perepoloh","Свадебный переполох","The Wedding Planner","2001",,,,,,"Комедия","Мелодрама","2","12"
"2f99d70c-9d06-456c-b37d-5dcbff490fb9","1","poezdka-vslepuu","Поездка вслепую","Driving by Braille","2011",,,,,"Драма",,,"2","16"
"2f9e1f48-3a3e-4bfb-8da9-fd7a82187957","1","zakat","Закат","Sunset","1990",,,,,,"Драма",,"1","18"
"2fab407a-bb7b-417b-9443-ecdbb0c39c1d","1","shurale-3966c681-2655-4179-b799-90be07cf26e6","Шурале",,"1988",,,,,,,"Мультфильм","1","6"
"2fac1b1b-12da-473d-9076-ab40bf62f966","1","proshloi-nochu-v-nu-iorke","Прошлой ночью в Нью-Йорке","Прошлой ночью в Нью-Йорке","2009",,,,,"Мелодрама",,,,"12"
"2fb8821a-baf2-4fa4-ad42-6e1458956b0a","1","zoya","Зоя","Zoya","1945",,,,,,"Драма","Военные","1","12"
"2fbb4e26-4744-4deb-ba42-fbb390936a04","1","zamykaya-krug","Замыкая круг","Closing the Ring","2007",,,,,"Драма",,"Мелодрама","2","16"
"2fc2cc00-e3e7-4e7b-be7d-e015fcbd5482","1","otseola-pravaya-ruka-vozmezdiya","Оцеола: Правая рука возмездия","Оцеола: Правая рука возмездия","1971",,,,,"Драма",,,,"12"
"2fc415e8-d042-400a-a1f4-45d16c4ed384","1","200-sigaret","200 сигарет","200 сигарет","1999",,,,,"Комедия","Мелодрама","Драма",,"16"
"2fd0eba3-84f6-4302-91e8-2a804bb20c31","1","benya-krik","Беня Крик","Benya Krik","1926",,,,,"Драма",,,"1","16"
"2fddc6f3-602d-4678-9d6d-542c039acb65","1","kanal","Канал","Channel","1976",,,,,"Драма",,,"1","16"
"2fe4c041-6d08-4f90-9f81-012e68646a5c","1","nastoyaschii-medvezhonok","Настоящий медвежонок",,"1977",,,,,,,"Мультфильм","1","6"
"2ff3479b-5528-45b6-ac48-80542319a08f","1","zver-vyhodyaschii-iz-morya","Зверь, выходящий из моря","Beast Coming Out of the Sea","1992",,,,,"Драма",,,,"18"
"30034ed3-c8ff-410f-a284-c217cb2b38c8","1","devushka-moego-luchshego-druga-bcb8a594-4532-4c4c-ac15-7b4d563f3f53","Девушка моего лучшего друга","My Best Friend's Girl","2008",,,,,,"Мелодрама","Комедия","2","16"
"300e5110-8a8e-4b5a-a27d-50cb314b7b87","1","budem-zhdat-vozvraschaisya","Будем ждать, возвращайся","We will wait, come back","1981",,,,,"Драма",,,"1","12"
"30173cd5-9ecd-4e7b-884f-8b35ee5fffbf","1","yolki","Елки","Yolki","2010",,,,,,"Комедия",,"1","12"
"301ab2f9-a62f-435f-bb27-8c0bbd5add72","1","naperekor-vsemu","Наперекор всему","Against all odds","1974",,,,,"Драма",,,"1","16"
"3030fcab-b4f3-4269-b3c7-c2e9c47f3aba","1","svadba-9187349a-28a7-497d-9d52-2c97fcb8df00","Свадьба","Wedding","2000",,,,,"Драма","Комедия",,,"16"
"3031afe3-34ea-40da-b581-b213ef562f4a","1","rasskazy-starogo-moryaka-e79b35cc-adfa-4e77-a785-10525b9f04b0","Рассказы старого моряка",,"1970",,,,,,,"Мультфильм","1","6"
"303add05-8a97-4ac0-8d26-d7022fc899c5","1","pobeg-4b7c2641-8a91-4f7e-97df-239064b02a8d","Побег","Escape","2005",,,,,,"Драма","Триллер","1","16"
"303b3a09-0004-4751-818d-6913912f35ee","1","alpinist","Альпинист","Mountaineer","2008",,,,,,"Драма",,"1","16"
"303c7dff-f03a-47e1-8e1e-20f1ac52dd41","1","pro-lubov-i-muhu-a54147b7-f524-46c6-840f-aec4f809488f","Про любовь и муху","O lásce a létat","1995",,,,,,,"Мультфильм","1","6"
"303d9149-c725-43bc-bc93-b7dd953a6fc1","1","tryapichnyi-souz","Тряпичный союз","Rag Union","2016",,,,,"Драма","Комедия",,,"16"
"30408e45-0be7-4849-90c4-2fdfe62ad3d8","1","prezumptsiya-viny","Презумпция вины","Presumption of a Guilt","2007",,,,,"Детектив",,,"1","16"
"304ab09b-e33f-457e-9fa6-ffc41d9c6928","1","belyi-tigr","Белый тигр","White Tiger","2012",,,,,,"Военные",,"1","16"
"3050c0c5-7888-477e-a55d-b75c89da1306","1","goryachie-novosti","Горячие новости","Hot News","2009",,,,,,"Боевик","Триллер","1","16"
"306228f8-9b53-4bef-a442-d55ee63e6611","1","zvyozdnye-sobaki-belka-i-strelka","Звёздные собаки: Белка и Стрелка","Star Dogs: Belka and Strelka","2010",,,,,,"Мультфильм","Комедия","1","0"
"306d9228-2485-4de0-8684-4d2c0e93d78f","1","puschie-krov","Пьющие кровь","Blood-Suckers","1991",,,,,,"Ужасы",,"1","12"
"306ee36e-54a2-4e77-b3a4-1d502dd3c74f","1","karmen","Кармен","Кармен","2003",,,,,"Мелодрама","Драма",,,"18"
"308f3a64-9bb4-4f22-a597-f3f9f06dca45","1","gambit-66577121-db81-41d9-b1a6-e18bc9b06cfb","Гамбит","Gambit","2012",,,,,"Комедия","Криминал",,,"12"
"309349ee-acb1-4ad9-9bb9-81fe6cd7c022","1","hvost-dyavola","Хвост дьявола","Opashkata na dyavola","2001",,,,,"Драма",,,"2","16"
"30988003-695c-44ea-9d3e-889e61c52f6d","1","razreshite-tebya-potselovat-5adde2b5-1826-4e4b-a479-02f5824e13a2","Разрешите тебя поцеловать","Let me kiss you","2008",,,,,"Мелодрама",,,"1","16"
"30a0e3a8-fdad-4d0d-9557-2efdc9d170bd","1","o-teh-kogo-pomnu-i-lublu","О тех, кого помню и люблю",,"1973",,,,,,"Драма","Военные","1","6"
"30a2337b-7f65-4c13-b6e0-21ee4f14dfda","1","perepoloh-v-dzhunglyah","Переполох в джунглях","Jungle Shuffle","2015",,,,,"Приключения","Детям",,"2","6"
"30a7a4b7-4645-4caa-93d5-3cee9f438c0b","1","iskusstvo-lubit","Искусство любить","Искусство любить","2011",,,,,"Комедия","Мелодрама",,,"12"
"30aaca5f-39b8-44ae-bc5e-3edb4b8e57fd","1","zimnyaya-spyachka","Зимняя спячка","Kis Uykusu","2014",,,,,"Драма",,,"2","16"
"30b9e318-bd25-4cdf-850c-4211f2a86c58","1","krylatyi-mohnatyi-da-maslenyi","Крылатый, мохнатый да масленый","Winged, furry and butter","1990",,,,,,,"Мультфильм","1","12"
"30ba622e-0193-47f1-acd7-4b917368e3d3","1","tronka","Тронка","Tronka","1971",,,,,"Драма",,,"1","12"
"30c08a62-e0b8-49b9-a267-8eae25d9e1e5","1","vozmi-menya-shturmom-uhd","Возьми меня штурмом UHD","Raid dingue UHD","2017",,,,,"Комедия",,,"2","12"
"30cc8e6a-b040-4a0e-8cff-c4b3da5db6e5","1","chastnyi-detektiv-ili-operatsiya-kooperatsiya","Частный детектив, или Операция «Кооперация»","Private Detective, or Operation ""Cooperation""","1989",,,,,,"Криминал","Комедия","1","12"
"30d52154-888b-4236-80c7-9cb529f6f0d3","1","vasya-i-dinozavr","Вася и динозавр",,"1971",,,,,,"Детям","Мультфильм","1","12"
"30e5194f-fca8-40df-9ea2-749906442efb","1","28-panfilovtsev-ec18209f-6074-4537-8d62-1d097ae42c19","28 панфиловцев",,"2016",,,,,"Военные","Драма","Исторический",,"12"
"30ef5a22-e7c9-4968-b1c8-e9dafead2c95","1","belinskii","Белинский","Belinsky","1953",,,,,,"Исторический",,"1","0"
"30f52b05-d255-4452-ac4a-2a5a5954ffa2","1","rybya-upryazhka-6204f24b-cf93-40e3-8923-c1543fd7fa4c","Рыбья упряжка",,"1982",,,,,,,"Мультфильм","1","6"
"31061f1b-726f-4a63-8523-10031381420f","1","noch-v-parizhe-45a44e21-04ce-450d-add2-282b3dc3d091","Ночь в Париже","Ouvert la nuit","2016",,,,,"Драма","Комедия",,,"16"
"3108a598-ea99-4f95-95e2-73c012045ff4","1","kak-kazak-schaste-iskal","Как казак счастье искал","As the Cossack Went to Seek his Fortune","1969",,,,,,,"Мультфильм","1","12"
"310a76c4-c72a-4346-97b1-868793f8e244","1","zapretnaya-zona","Запретная зона","Chernobyl Diaries","2012",,,,,,"Ужасы",,"2","18"
"3122a012-dfa5-4403-b635-d456ae9b5483","1","mertvehod","Мертвеход","The Revenant","2009",,,,,"Комедия",,"Фантастика","2","18"
"31240d76-3304-49f1-84df-8a1bd6bd662a","1","medeya","Медея","Медея","1988",,,,,"Драма",,,,"18"
"312800a9-4f53-413b-a8f5-83c76672a0d1","1","katis-3870fa12-7339-4e43-bbdf-7811c3d9b69b","Катись!","Whip It","2009",,,,,,"Драма","Спорт","2","16"
"31298bd9-5195-4fb6-bd91-ae2d14662339","1","moya-lubov","Моя любовь","My Love","2010",,,,,"Мелодрама",,,,"16"
"312f288e-c4e3-43e7-8adb-b41c872f91d3","1","tainaya-zhizn-nasekomyh-uhd","Тайная жизнь насекомых UHD","Drôles de petites bêtes UHD","2018",,,,,"Приключения",,"Комедия","2","6"
"31333d39-7d0b-42c0-8807-9e23d3c93fe4","1","balta","Балта","Balto","1995",,,,,"Мультфильм","Драма","Приключения",,"6"
"3133a781-b4ac-47a2-ad67-57e77089461c","1","prometei-8cb6be09-73ff-4b27-b79d-7f73d1232533","Прометей","Prometheus","1935",,,,,,"Драма","Исторический","1","16"
"31388b0c-d03b-404c-8a05-ce08578a7f2a","1","portret-zhenschiny-v-krasnom","Портрет женщины в красном","Portrait of a Woman in Red","2016",,,,,"Мелодрама",,,,"12"
"31429a5d-0e1f-435e-a5a0-235120ff0d7b","1","oko-razuma","Око разума","Mind's Eye","2015",,,,,"Триллер","Фантастика",,"2","16"
"31442451-4438-44aa-98a6-857df7b7372c","1","karavan-smerti","Караван смерти","Death Caravan","1991",,,,,"Боевик",,,,"12"
"3147d72e-5c83-4dbf-aec1-5a61ff53ab3b","1","zhestokii-ring-adf02032-19ed-4be0-819e-378f0f9e99f3","Жестокий ринг","Victor Young Perez","2014",,,,,"Драма",,,"2","12"
"314b2b3d-5697-4007-911b-b711ab14c66f","1","lisa-patrikeevna-d0286983-aa16-4edb-a1ee-8e43c5fd5731","Лиса Патрикеевна","Lisa Patrikeevna","1982",,,,,,,"Мультфильм","1","12"
"314e40a1-1374-4d55-8433-59a61a41d6ac","1","nastoyaschaya-makkoi","Настоящая Маккой","The Real McCoy","1993",,,,,,"Драма","Боевик","2","16"
"315e14ee-bddd-4eba-82aa-33a12dfcd2a4","1","fontan","Фонтан","The Fountain","1988",,,,,,"Комедия",,"1","18"
"31614d0c-ac2f-4162-9665-0e6a5678d9f6","1","chetyre-nerazluchnyh-tarakana-i-sverchok","Четыре неразлучных таракана и сверчок","The four inseparable cockroaches and the cricket","1975",,,,,,"Детям","Мультфильм","1","12"
"317c7126-52e9-46c2-a96a-e1e0e3ea5c34","1","davaite-potantsuem","Давайте потанцуем","Давайте потанцуем","2004",,,,,"Комедия","Мелодрама","Драма",,"6"
"318f2124-80a0-4f07-8844-ae8a5f28c6f2","1","zhili-byli-ab801574-f7f3-4198-87cc-66befb8c0d8e","Жили-были","Once upon a time","2018",,,,,"Комедия",,,,"12"
"319113de-c9ca-4637-a2b3-b1e69edf430a","1","shelli-snova-v-dele","Шелли снова в деле","Wiener Dog Internationals","2015",,,,,"Семейный",,,"2","6"
"319b3799-ff69-44ed-9a80-7be5f6ff23d7","1","za-chas-do-svidaniya-8156966c-27fb-436c-a2e7-0f91022397fb","За час до свидания",,"1965",,,,,,,"Мультфильм","1","12"
"319d3bc4-d725-4eda-bc33-47e92a1cbdff","1","letuchii-gollandets","Летучий голландец","Flying Dutchman","1990",,,,,"Приключения","Комедия",,,"6"
"31a22c31-1bf8-4941-a67d-ce935ff47037","1","pervaya-skripka-9e040713-3bc8-4cb6-a7f9-ea120e96d003","Первая скрипка","První housle","1958",,,,,,,"Мультфильм","1","6"
"31a2871e-7049-4b20-8a8b-8fa4eb9710b5","1","snezhnaya-koroleva-3-ogon-i-led","Снежная королева 3. Огонь и лед","The Snow Queen 3: Fire and Ice","2016",,,,,"Приключения","Комедия",,,"6"
"31b61ed3-232e-41e3-be99-f3169dacfdb9","1","seks-plenka","Секс-пленка","sxtape","2013",,,,,,"Ужасы",,"2","18"
"31cb5aa5-87d2-4d18-9bfe-bd2ecef026db","1","dikii-uhd-hdr","Дикий UHD HDR","Braven UHD HDR","2018",,,,,,"Боевик",,"2","16"
"31da5799-4e34-46fd-9de4-28b5904ce5b6","1","vy-ne-znaete-dzheka","Вы не знаете Джека","You Don't Know Jack","2010",,,,,,"Драма",,"2","16"
"31de5447-201a-4985-af59-cf0ab170080e","1","macheha","Мачеха","Stepmother","1973",,,,,"Драма",,,"1","12"
"31dfee04-f0c2-41f1-b69d-a9b620e6614e","1","morskoi-yastreb","Морской ястреб","Sea Hawk","1941",,,,,"Военные",,"Приключения","1","12"
"31e8e008-9583-41c9-8a00-374184a78b78","1","amerikanskaya-pastoral","Американская пастораль","American Pastoral","2016",,,,,"Драма",,"Криминал","2","16"
"31eaef19-1474-45f4-b01a-cde0be54789e","1","zapiski-kurnosogo-mefistofelya","Записки курносого Мефистофеля","Mephistophele's Notes","1994",,,,,,"Драма",,"1","16"
"31fcec7f-a104-4e67-b117-c43a9b931965","1","drugoi-mir-2-evolutsiya","Другой мир 2: Эволюция","Underworld: Evolution","2005",,,,,,"Фантастика","Боевик","2","18"
"3204ec77-514c-4d1d-ae53-c6eae383dffa","1","tretya-volna-zombi-uhd","Третья волна зомби UHD","The Cured UHD","2018",,,,,"Драма",,"Фантастика","2","18"
"320de0a3-ec69-4776-9e63-7e8bfdea0a25","1","haker","Хакер","Hacker","2002",,,,,"Боевик",,,"2","16"
"321b0e46-86a0-4988-b880-4698a9d6d424","1","propavshii-orkestr","Пропавший оркестр","The Missing Orchestra","2011",,,,,"Детям",,,,"0"
"322892a6-08a2-4ea9-ae11-762d17bee639","1","sindbad-piraty-semi-shtormov","Синдбад. Пираты семи штормов","Sinbad: Pirates of the Seven Storms","2016",,,,,,"Приключения",,,"6"
"3233565b-5e7c-4bdb-b6bf-5f183d8744d7","1","krov-ludskaya-ne-voditsa","Кровь людская - не водица","Human blood - is thicker than water","1960",,,,,"Драма",,,"1","12"
"3245e778-d031-4dba-8fba-1687444a4395","1","apollon-18","Аполлон 18","Apollo 18","2011",,,,,,"Ужасы","Фантастика","2","16"
"324fa53f-b54d-44d7-922c-ef982ee3691e","1","za-prekrasnyh-dam","За прекрасных дам!","For the Beautiful Ladies!","1989",,,,,,"Криминал","Комедия","1","16"
"32506bb0-f5be-4d91-add5-321f342d48c5","1","moi-paren-psih","Мой парень – псих","Silver Linings Playbook","2012",,,,,"Драма",,"Мелодрама","2","16"
